,Reward,Feedback
189,200.0,200
190,200.0,200
191,200.0,200
192,200.0,200
193,200.0,200
194,200.0,200
195,200.0,200
196,200.0,200
197,200.0,200
198,200.0,200
199,200.0,200
200,200.0,200
201,200.0,200
202,200.0,200
203,200.0,200
204,200.0,200
205,200.0,200
206,200.0,200
207,200.0,200
208,200.0,200
209,200.0,200
210,200.0,200
211,200.0,200
212,200.0,200
213,200.0,200
214,200.0,200
215,200.0,200
216,200.0,200
217,200.0,200
218,200.0,200
219,200.0,200
220,200.0,200
221,200.0,200
222,200.0,200
223,200.0,200
224,200.0,200
225,200.0,200
226,200.0,200
227,200.0,200
228,150.0,150
229,200.0,200
230,200.0,200
231,200.0,200
232,200.0,200
233,200.0,200
234,200.0,200
235,200.0,200
236,200.0,200
237,200.0,200
238,200.0,200
239,200.0,200
240,200.0,200
241,200.0,200
242,200.0,200
243,200.0,200
244,200.0,200
245,200.0,200
246,200.0,200
247,200.0,200
248,200.0,200
249,200.0,200
250,200.0,200
251,200.0,200
252,200.0,200
253,200.0,200
254,200.0,200
255,200.0,200
256,200.0,200
257,200.0,200
258,200.0,200
259,200.0,200
260,200.0,200
261,200.0,200
262,200.0,200
263,200.0,200
264,200.0,200
265,200.0,200
266,200.0,200
267,200.0,200
268,200.0,200
269,200.0,200
270,200.0,200
271,200.0,200
272,200.0,200
273,200.0,200
274,200.0,200
275,200.0,200
276,200.0,200
277,200.0,200
278,200.0,200
279,200.0,200
280,200.0,200
281,200.0,200
282,200.0,200
283,184.0,184
284,200.0,200
285,200.0,200
286,200.0,200
287,200.0,200
288,200.0,200
289,200.0,200
290,200.0,200
291,200.0,200
292,200.0,200
293,200.0,200
294,200.0,200
295,200.0,200
296,200.0,200
297,200.0,200
298,200.0,200
299,200.0,200
300,200.0,200
301,200.0,200
302,200.0,200
303,200.0,200
304,200.0,200
305,200.0,200
306,200.0,200
307,200.0,200
308,200.0,200
309,200.0,200
310,200.0,200
311,200.0,200
312,200.0,200
313,200.0,200
314,200.0,200
315,200.0,200
316,200.0,200
317,200.0,200
318,200.0,200
319,200.0,200
320,200.0,200
321,200.0,200
322,200.0,200
323,200.0,200
324,200.0,200
325,200.0,200
326,200.0,200
327,200.0,200
328,200.0,200
329,200.0,200
330,200.0,200
331,200.0,200
332,200.0,200
333,200.0,200
334,200.0,200
335,200.0,200
336,200.0,200
337,200.0,200
338,200.0,200
339,200.0,200
340,200.0,200
341,200.0,200
342,200.0,200
343,200.0,200
344,200.0,200
345,200.0,200
346,200.0,200
347,200.0,200
348,200.0,200
349,200.0,200
350,200.0,200
351,200.0,200
352,200.0,200
353,200.0,200
354,200.0,200
355,200.0,200
356,200.0,200
357,200.0,200
358,200.0,200
359,200.0,200
360,200.0,200
361,200.0,200
362,200.0,200
363,200.0,200
364,200.0,200
365,200.0,200
366,200.0,200
367,200.0,200
368,200.0,200
369,200.0,200
370,200.0,200
371,200.0,200
372,200.0,200
373,200.0,200
374,200.0,200
375,200.0,200
376,200.0,200
377,200.0,200
378,200.0,200
379,200.0,200
380,200.0,200
381,200.0,200
382,200.0,200
383,200.0,200
384,200.0,200
385,200.0,200
386,200.0,200
387,200.0,200
388,200.0,200
389,200.0,200
390,200.0,200
391,200.0,200
392,200.0,200
393,200.0,200
394,200.0,200
395,200.0,200
396,200.0,200
397,200.0,200
398,200.0,200
399,200.0,200
400,200.0,200
401,200.0,200
402,200.0,200
403,200.0,200
404,200.0,200
405,200.0,200
406,200.0,200
407,200.0,200
408,200.0,200
409,200.0,200
410,200.0,200
411,200.0,200
412,200.0,200
413,200.0,200
414,200.0,200
415,200.0,200
416,200.0,200
417,200.0,200
418,200.0,200
419,200.0,200
420,200.0,200
421,200.0,200
422,200.0,200
423,200.0,200
424,200.0,200
425,200.0,200
426,200.0,200
427,200.0,200
428,200.0,200
429,200.0,200
430,200.0,200
431,200.0,200
432,200.0,200
433,200.0,200
434,200.0,200
435,200.0,200
436,200.0,200
437,200.0,200
438,200.0,200
439,200.0,200
440,200.0,200
441,200.0,200
442,200.0,200
443,200.0,200
444,200.0,200
445,200.0,200
446,200.0,200
447,200.0,200
448,200.0,200
449,200.0,200
450,158.0,158
451,200.0,200
452,200.0,200
453,200.0,200
454,200.0,200
455,200.0,200
456,200.0,200
457,200.0,200
458,200.0,200
459,200.0,200
460,200.0,200
461,200.0,200
462,200.0,200
463,200.0,200
464,200.0,200
465,200.0,200
466,200.0,200
467,200.0,200
468,200.0,200
469,200.0,200
470,200.0,200
471,200.0,200
472,200.0,200
473,200.0,200
474,200.0,200
475,200.0,200
476,200.0,200
477,200.0,200
478,200.0,200
479,200.0,200
480,200.0,200
481,200.0,200
482,200.0,200
483,200.0,200
484,200.0,200
485,200.0,200
486,200.0,200
487,200.0,200
488,200.0,200
489,200.0,200
490,200.0,200
491,200.0,200
492,200.0,200
493,200.0,200
494,200.0,200
495,200.0,200
496,200.0,200
497,200.0,200
498,200.0,200
499,200.0,200
